movie_id,occurrence_id,exact_word,surrounding_text,linguistic_context,timestamp,won_oscar
77,1098,motherfucker,"Well, I'm a mushroom-cloud-layin' motherfucker, motherfucker.",compound_expletive,"02:08:31,077",False
77,1099,motherfucker,"Well, I'm a mushroom-cloud-layin' motherfucker, motherfucker.",compound_expletive,"02:08:31,077",False
77,1100,fuck,"In fact, what the fuck am I doin' in the back?",exclamation_shock,"02:08:39,087",False
77,1101,motherfucker,You're the motherfucker should be on brain detail! We're fuckin' switchin'.,compound_expletive,"02:08:42,087",False
77,1102,fuckin,You're the motherfucker should be on brain detail! We're fuckin' switchin'.,insult,"02:08:42,087",False
77,1103,fuckin,- Goddamn! The water's fuckin' cold! - Yo! Yo! Yo!,general_expletive,"02:10:04,817",False
77,1104,motherfucker,"- Ha-ha-ha. They're your clothes, motherfucker.",compound_expletive,"02:10:51,767",False
77,1105,fuckin,- nobody does a fuckin' thing 'til I do something. - Right.,general_expletive,"02:11:30,067",False
77,1106,fuckin,"Fair enough. Now, I drive real fuckin' fast, so keep up.",intensifier,"02:11:48,747",False
77,1107,fuckin,"- Yeah, he's about as European as fuckin' English Bob. - I know that now.",general_expletive,"02:13:27,247",False
77,1108,fuckin,"Totally fuckin' cool, in control.",intensifier,"02:13:33,257",False
77,1109,fuckin,Didn't even really get pissed when you were fuckin' with him; I was amazed.,insult,"02:13:35,757",False
77,1110,motherfuckers,'cause I wouldn't eat the filthy motherfuckers.,compound_expletive,"02:13:59,577",False
77,1111,motherfuckin,- Is that true? - We'd have to be talkin' about one charming motherfuckin' pig.,compound_expletive,"02:14:30,237",False
77,1112,fuckin,"Well, that's what's fuckin' with me: I don't know why.",exclamation_shock,"02:15:45,077",False
77,1113,Fuck,Fuck. What you gonna do then?,insult,"02:15:55,947",False
77,1114,fuckin,You're gonna be a fuckin' bum.,insult,"02:16:47,937",False
77,1115,fuckin,"- Don't fuckin' talk to me that way, man. - If my answers frighten you,",insult,"02:17:03,617",False
77,1116,Fuck,Fuck. To be continued.,general_expletive,"02:17:33,017",False
77,1117,fucking,"Any one of you fucking pricks move, and I'll execute every one of you motherfuckers!",insult,"02:17:55,707",False
77,1118,motherfuckers,"Any one of you fucking pricks move, and I'll execute every one of you motherfuckers!",compound_expletive,"02:17:55,707",False
77,1119,fuckin,Get on the fuckin' ― Get the fuck down!,general_expletive,"02:18:04,247",False
77,1120,fuck,Get on the fuckin' ― Get the fuck down!,general_expletive,"02:18:04,247",False
77,1121,fucking,"- Mexicans, out of the fucking kitchen! - 1, 2, 3, 4, 5, 6, 7, 8 ―",general_expletive,"02:18:12,187",False
77,1122,fuck,"What the fuck are you doing, you fucking yuppie? Get down!",insult,"02:18:16,827",False
77,1123,fucking,"What the fuck are you doing, you fucking yuppie? Get down!",insult,"02:18:16,827",False
77,1124,Fucking,Fucking move! Move!,general_expletive,"02:18:22,537",False
77,1125,fuck,Move! Get the fuck ―,general_expletive,"02:18:25,107",False
77,1126,fucking,Get down on the fucking floor!,general_expletive,"02:18:27,437",False
77,1127,fucking,Thought you said you were gonna give me a fucking problem!,insult,"02:18:38,987",False
77,1128,fuck,- I'm just a coffee shop manager. - Get the fuck down!,general_expletive,"02:18:49,857",False
77,1129,fucking,You tell them to be fucking cool and everything will be over.,insult,"02:18:59,807",False
77,1130,fuck,Get the fuck down! Well done.,general_expletive,"02:19:14,257",False
77,1131,fucking,You don't fucking talk. You just throw 'em in the bag! Are we clear?,insult,"02:19:32,067",False
77,1132,fucking,"I said, are we fucking clear?",general_expletive,"02:19:35,607",False
77,1133,fuck,That's it. Get the fuck down. In the bag.,general_expletive,"02:19:40,917",False
77,1134,fucking,"- In the fucking bag! - I don't have nothin' on me, man.",general_expletive,"02:19:44,587",False
77,1135,fucking,What am I waiting for? ln the fucking bag.,exclamation_shock,"02:19:49,517",False
77,1136,fucking,In the fucking bag.,general_expletive,"02:19:57,827",False
77,1137,fuck,"Tidy up, tidy up, that's it. Now get the fuck down on the floor.",general_expletive,"02:20:01,337",False
77,1138,fuck,"Shut the fuck up, fat man! This ain't none of your goddamn business!",general_expletive,"02:21:09,387",False
77,1139,fucking,"If you don't open that case, I'm gonna unload in your fucking face.",insult,"02:21:23,267",False
77,1140,fuckin,- Tell that bitch to chill! - You're gonna die so fuckin' bad!,insult,"02:22:26,837",False
77,1141,fuckin,"- Chill that fuckin' bitch out! - Chill out, Honey Bunny!",general_expletive,"02:22:29,637",False
77,1142,motherfuckers,"When motherfuckers get scared, that's when motherfuckers accidentally get shot.",compound_expletive,"02:23:45,907",False
77,1143,motherfuckers,"When motherfuckers get scared, that's when motherfuckers accidentally get shot.",compound_expletive,"02:23:45,907",False
77,1144,fuckin,"Normally both your asses would be dead as fuckin' fried chicken,",general_expletive,"02:24:13,167",False
77,1145,Motherfucker,"- Which one is it? - It's the one that says ""Bad Motherfucker.""",compound_expletive,"02:25:20,597",False
77,1146,motherfucker,That's it. That's my bad motherfucker.,compound_expletive,"02:25:38,797",False
77,1147,fuckin,"Jules, you give that fuckin' nimrod 1,500 dollars, and I'll shoot him on general principle.",insult,"02:26:13,187",False
77,1148,motherfuckin,"No, Yolanda! Yolanda! He ain't gonna do a goddamn, motherfuckin' thing!",compound_expletive,"02:26:17,157",False
77,1149,fuck,"Vince, shut the fuck up!",general_expletive,"02:26:20,657",False
77,1150,motherfucker,I just thought it was some cold-blooded shit to say to a motherfucker ...,compound_expletive,"02:27:33,897",False
80,1151,fuckin,"- You and Charles Van fuckin' Doren! - No, you're not.",insult,"00:42:15,241",False
80,1152,fuckin,You and Charles Van fuckin' Doren.,insult,"01:07:41,391",False
81,1153,fucking,"The AImighty says, ``Just answer the fucking question!``",general_expletive,"01:09:21,269",True
81,1154,fucked,The Lord teIIs me He can get me out of this mess but He`s pretty sure you`re fucked.,insult,"01:24:39,753",True
86,1155,fucking,"You're married and you were fucking another woman, so that's, uh...",insult,"01:38:29,872",True
86,1156,fucking,Just give me the fucking car!,general_expletive,"02:18:14,713",True
86,1157,fucking,I'm going to give you a fucking good hiding!,insult,"02:19:24,417",True
86,1158,Fuckin,Count Fuckin' Asshole Von Bismarck!,general_expletive,"02:19:31,056",True
87,1159,fucking,"Or your fucking wife, you know?",insult,"00:05:55,186",False
87,1160,fucking,"Or your fucking wife, Jerry?",general_expletive,"00:05:56,646",False
87,1161,Fuck,Fuck it. Let's take a look at that Cierra.,general_expletive,"00:06:26,175",False
87,1162,fucking,Not more fucking pancakes. Come on.,general_expletive,"00:09:03,457",False
87,1163,fucking,"I'm fucking hungry now, you know.",insult,"00:09:20,474",False
87,1164,fucking,A fucking liar.,general_expletive,"00:11:18,008",False
87,1165,fucking,"Look, Dad, there's no fucking way...",exclamation_shock,"00:12:50,100",False
87,1166,fucking,"Can you crack a fucking window open, man?",insult,"00:14:37,583",False
87,1167,fucking,"whole fucking way from Brainerd, driving.",general_expletive,"00:15:32,304",False
87,1168,fucking,and you can't say one fucking thing just in the way of conversation?,insult,"00:15:40,771",False
87,1169,fuck,"Oh, fuck it. I don't have to talk either, man.",exclamation_shock,"00:15:46,318",False
87,1170,fucking,Just total fucking silence.,general_expletive,"00:15:54,785",False
87,1171,fuck,"Shut the fuck up,",general_expletive,"00:26:00,056",False
87,1172,fuck,Shut the fuck up.,general_expletive,"00:29:16,461",False
87,1173,Fucking,Fucking shitbox.,general_expletive,"00:47:30,512",False
87,1174,Fucking,Fucking TV doesn't even...,general_expletive,"00:47:39,771",False
87,1175,fucking,"Damn it, come on! Plug me in, man. Give me a fucking signal.",exclamation_shock,"00:47:43,817",False
87,1176,Fuck,Fuck!,general_expletive,"00:47:57,914",False
87,1177,Fuck,Fuck! Fuck!,general_expletive,"00:48:07,090",False
87,1178,Fuck,Fuck! Fuck!,general_expletive,"00:48:07,090",False
87,1179,Fuck,Fuck! Fuck!,general_expletive,"00:48:09,926",False
87,1180,Fuck,Fuck! Fuck!,general_expletive,"00:48:09,926",False
87,1181,fuck,"Don't ever interrupt me, Jerry! Just shut the fuck up!",general_expletive,"00:51:33,129",False
87,1182,fucking,I just fucking pulled in here.,general_expletive,"00:58:01,017",False
87,1183,fucking,"That stupid fucking uniform, huh, buddy?",general_expletive,"00:58:16,866",False
87,1184,fucking,"Big fucking man, huh?",general_expletive,"00:58:20,787",False
87,1185,fucking,Ruler of your little fucking gate here.,general_expletive,"00:58:25,166",False
87,1186,Fucking,Fucking asshole. Get the fuck out of here.,general_expletive,"01:07:06,645",False
87,1187,fuck,Fucking asshole. Get the fuck out of here.,general_expletive,"01:07:06,645",False
87,1188,fucking,"Put me back in Stillwater, you little fucking shithead.",insult,"01:07:11,108",False
87,1189,fuck,Get the fuck out of here.,general_expletive,"01:07:14,195",False
87,1190,FUCK,FUCK you!,insult,"01:07:23,078",False
87,1191,Fuck,Fuck you.,insult,"01:07:30,753",False
87,1192,fucking,"Hey, smoke a fucking peace pipe!",general_expletive,"01:07:37,134",False
87,1193,fucking,Don't you dare fucking hit me!,insult,"01:07:39,303",False
87,1194,Fucking,Fucking little weasel!,general_expletive,"01:07:48,604",False
87,1195,Fuck,"Fuck you, man. Stop it!",insult,"01:07:50,439",False
87,1196,fucking,"You fucking, motherfucking, son-of-a-bitching, fucking cock!",insult,"01:07:52,233",False
87,1197,motherfucking,"You fucking, motherfucking, son-of-a-bitching, fucking cock!",compound_expletive,"01:07:52,233",False
87,1198,fucking,"You fucking, motherfucking, son-of-a-bitching, fucking cock!",insult,"01:07:52,233",False
87,1199,fucking,Jesus Christ! You fucking shitbag motherfucker!,insult,"01:07:56,111",False
87,1200,motherfucker,Jesus Christ! You fucking shitbag motherfucker!,compound_expletive,"01:07:56,111",False
87,1201,fucking,"All right, Jerry, I'm through fucking around.",general_expletive,"01:08:04,787",False
87,1202,fucking,You got the fucking money?,insult,"01:08:06,121",False
87,1203,fucking,"Don't you fucking but me, Jerry.",insult,"01:08:09,416",False
87,1204,fucking,"and I shoot you and l shoot your fucking wife,",insult,"01:08:19,301",False
87,1205,fucking,and I shoot all your little fucking children,general_expletive,"01:08:20,886",False
87,1206,fucking,and I shoot them all in the back of their little fucking heads. You got it?,insult,"01:08:22,263",False
87,1207,fuck,Who the fuck are you?,insult,"01:09:36,754",False
87,1208,fuck,Who the fuck are you?,insult,"01:09:41,425",False
87,1209,fucking,I am through fucking around!,general_expletive,"01:09:47,264",False
87,1210,fucking,Drop that fucking briefcase!,general_expletive,"01:09:49,016",False
87,1211,Fuck,"Fuck you, man! Where's Jerry?",insult,"01:09:52,478",False
87,1212,fucking,I gave simple fucking instructions.,general_expletive,"01:09:54,897",False
87,1213,fucking,Drop that fucking money!,general_expletive,"01:10:00,486",False
87,1214,fucking,Is this a fucking joke here?,general_expletive,"01:10:05,908",False
87,1215,fucking,You fucking imbeciles!,insult,"01:10:21,924",False
87,1216,fucking,You fucking shot me!,insult,"01:10:31,600",False
87,1217,fucking,Open the fucking gate!,general_expletive,"01:11:53,015",False
87,1218,fuck,"How the fuck do you split a fucking car, you dummy?",insult,"01:24:52,460",False
87,1219,fucking,"How the fuck do you split a fucking car, you dummy?",insult,"01:24:52,460",False
87,1220,fucking,With a fucking chain saw?,general_expletive,"01:24:56,047",False
87,1221,fucking,Hold on. No fucking way.,exclamation_shock,"01:25:01,219",False
87,1222,fucking,Did you fucking notice this?,insult,"01:25:04,597",False
87,1223,fucking,I got fucking shot!,general_expletive,"01:25:07,517",False
87,1224,fucking,I got fucking shot in the face!,insult,"01:25:09,644",False
87,1225,fucking,I went and got the fucking money!,general_expletive,"01:25:11,980",False
87,1226,fucking,I got shot fucking picking it up!,general_expletive,"01:25:13,606",False
87,1227,fucking,I've been up for 36 fucking hours!,general_expletive,"01:25:15,441",False
87,1228,fucking,I'm taking that fucking car!,general_expletive,"01:25:19,487",False
87,1229,fuck,"That fuck is mine, you fucking asshole.",insult,"01:25:20,989",False
87,1230,fucking,"That fuck is mine, you fucking asshole.",insult,"01:25:20,989",False
87,1231,fucking,"You know, I've been listening to your fucking bullshit all week!",insult,"01:25:24,576",False
87,1232,fucking,"Yeah, you fucking mute!",insult,"01:25:35,378",False
87,1233,fucking,tell him I'm gonna nail his fucking ass.,insult,"01:25:41,342",False
91,1431,fucking,and he's got the iceberg warning in his fucking hand.,general_expletive,"01:19:42,517",True
92,1262,fuck,"- you usually throw at me? - Oh, fuck you...",insult,"00:05:20,790",False
92,1263,Fuck,"Fuck you, you're takin' off. It's, like, what, 10:00?",insult,"00:05:52,284",False
92,1264,fuck,"You think I'm afraid of you, you big fuck? You're crowdin' the fuckin' plate.",insult,"00:07:23,383",False
92,1265,fuckin,"You think I'm afraid of you, you big fuck? You're crowdin' the fuckin' plate.",insult,"00:07:23,383",False
92,1266,fuck,We'll fuck up some smart kids. Probably fit right in.,general_expletive,"00:07:33,811",False
92,1267,Fuckin,Ow! Fuckin' punk.,general_expletive,"00:07:39,734",False
92,1268,fuckin,That fuckin' guinea. I hate that little bitch. Will knows him.,insult,"00:09:15,229",False
92,1269,fuckin,"Yeah, I do. Yeah, fuckin' Carmine Scarpaglia.",general_expletive,"00:09:18,607",False
92,1270,Fuck,Fuck this. Let's get some food.,general_expletive,"00:09:26,616",False
92,1271,Fuck,Fuck her.,insult,"00:09:31,330",False
92,1272,fuck,What the fuck are we gonna do? We can't spare 15 minutes?,exclamation_shock,"00:09:41,278",False
92,1273,fuck,Would you shut the fuck up! I know what you ordered. I was there.,insult,"00:09:54,521",False
92,1274,fuckin,So give me my fuckin' sandwich.,intensifier,"00:09:57,733",False
92,1275,fuckin,"All right, well, give me your fuckin' 16 cents that you got on you now.",insult,"00:10:09,079",False
92,1276,fuckin,We'll put your fuckin' sandwich on layaway. Here we go. Keep it right up here for ya.,general_expletive,"00:10:12,249",False
92,1277,fuckin,"What am I, fuckin' sandwich welfare? I think",exclamation_shock,"00:10:22,677",False
92,1278,fuckin,"- Can I have my food, please? - Here's your fuckin' double burger.",general_expletive,"00:10:35,150",False
92,1279,fuck,Shut the fuck up. - Get outta here. - What are you worried about?,insult,"00:10:49,790",False
92,1280,Fuckin,"- I'm not goin'. - Fuckin' go, Morgan.",general_expletive,"00:11:03,597",False
92,1281,fuckin,"Let me tell you somethin'. If you're not out there in two fuckin' seconds,",insult,"00:11:07,477",False
92,1282,Fuckin,"- Fuckin', let's go, man. - Step on his fuckin' head.",insult,"00:11:30,335",False
92,1283,fuckin,"- Fuckin', let's go, man. - Step on his fuckin' head.",insult,"00:11:30,335",False
92,1284,motherfucker,Get his ass on the ground. Stop that motherfucker.,compound_expletive,"00:11:33,880",False
92,1285,Motherfucker,"Motherfucker, die!",compound_expletive,"00:11:44,308",False
92,1286,Fuck,Ah. Fuck.,general_expletive,"00:12:22,183",False
92,1287,fuck,"- Don't you walk away from me! - Hey, fuck you!",insult,"00:14:17,144",False
92,1288,motherfuckin,"I mean, how hard is it to push a motherfuckin' broom around?",compound_expletive,"00:15:14,873",False
92,1289,fuckin,"Mitch, you got fired from pushin' a fuckin' broom.",insult,"00:15:17,669",False
92,1290,motherfuckin,"At least I got a motherfuckin' job right now, don't I?",compound_expletive,"00:15:27,346",False
92,1291,fuckin,And two: You dropped 150 grand on a fuckin' education...,insult,"00:19:22,354",False
92,1292,fuckin,"I just spent three minutes in this fuckin' place and run into a barney, huh?",general_expletive,"00:20:03,566",False
92,1293,fuck,"And I was, like, ""Go fuck yourself.""",general_expletive,"00:20:22,045",False
92,1294,Fuck,"- Fuck you, bitch! - Fuck you.",insult,"00:21:29,661",False
92,1295,Fuck,"- Fuck you, bitch! - Fuck you.",insult,"00:21:29,661",False
92,1296,fuckin,There goes them fuckin' barneys right now with his skiin' trip. - Hold on.,insult,"00:21:31,621",False
92,1297,fuck,What the fuck do you want?,insult,"00:26:38,139",False
92,1298,fuck,Professor you told to fuck himself.,insult,"00:26:43,227",False
92,1299,fuck,"Well, what the fuck do you want?",insult,"00:26:47,316",False
92,1300,fuckin,"All right. I'll do the math, but I'm not gonna meet with any fuckin' therapist.",general_expletive,"00:27:44,503",False
92,1301,fuckin,I'm not here for a fuckin' book report. They're your books. Why don't you read 'em?,insult,"00:38:24,791",False
92,1302,fuckin,That book'll fuckin' knock you on your ass.,insult,"00:39:00,747",False
92,1303,fuckin,- Do you think that's a good book? - You fuckin' people baffle me.,insult,"00:39:04,835",False
92,1304,fuckin,You spend all your money on these fuckin' fancy books.,insult,"00:39:09,674",False
92,1305,fuckin,"- They're the wrong fuckin' books. - What are the right fuckin' books, Will?",exclamation_shock,"00:39:14,429",False
92,1306,fuckin,"- They're the wrong fuckin' books. - What are the right fuckin' books, Will?",exclamation_shock,"00:39:14,429",False
92,1307,fuckin,I think you're about one step away from cuttin' your fuckin' ear off.,insult,"00:40:22,837",False
92,1308,fuckin,"Maybe you're in the middle of a storm, a big fuckin' storm.",insult,"00:40:38,397",False
92,1309,fuckin,I will fuckin' end you.,insult,"00:41:34,916",False
92,1310,fuckin,You ripped my fuckin' life apart.,insult,"00:49:50,267",False
92,1311,fuckin,I can't read in some fuckin' book.,general_expletive,"00:50:23,095",False
92,1312,fuckin,- No one. I forgot the number. - You fuckin' retarded?,insult,"00:52:21,391",False
92,1313,fuckin,"That's a fuckin' nickel, bitch.",general_expletive,"00:52:35,449",False
92,1314,fuckin,Keep fuckin' with me.,general_expletive,"00:52:42,289",False
92,1315,fuckin,"""You know, all I could use right now is a fuckin' blow job and a cup of coffee.""",insult,"00:55:14,415",False
92,1316,fuckin,So the stewardess fuckin' goes bombin' up from the back of the plane...,intensifier,"00:55:19,212",False
92,1317,fuckin,"No, but it's a fuckin' joke. It works better if I tell it in the first person.",exclamation_shock,"00:55:30,558",False
92,1318,fuckin,"That she's fuckin' boring? You know, I mean, you don't-",insult,"00:56:13,730",False
92,1319,fuckin,"This girl's, like, fuckin' perfect right now. I don't wanna ruin that.",general_expletive,"00:56:16,150",False
92,1320,fucker,You certainly won't learn from an old fucker like me.,insult,"00:58:00,932",False
92,1321,fuckin,You told me every other fuckin' thing. Jesus Christ.,insult,"00:58:09,525",False
92,1322,Fuckin,Fuckin' talk more than any shrink I ever seen in my life.,general_expletive,"00:58:13,320",False
92,1323,fuck,Where the fuck did you get this?,insult,"01:00:59,434",False
92,1324,fuckin,Jesus Christ. You know the fuckin' day?,insult,"01:03:57,338",False
92,1325,fuckin,"Yeah, and he's fuckin' blowin' people outta the way.",general_expletive,"01:04:50,354",False
92,1326,fuckin,I can't fuckin' believe you had tickets to that fuckin' game!,insult,"01:04:54,985",False
92,1327,fuckin,I can't fuckin' believe you had tickets to that fuckin' game!,insult,"01:04:54,985",False
92,1328,fuckin,"No, I didn't rush the fuckin' field. I wasn't there.",exclamation_shock,"01:04:59,778",False
92,1329,fuckin,You missed Pudge Fisk's home run to have a fuckin' drink with some lady you never met?,insult,"01:05:04,453",False
92,1330,Fuck,"What? - Fuck the-Hey, Chuck. No. Nothing. Go back to sleep.",exclamation_shock,"01:07:39,290",False
92,1331,fuckin,when we're fuckin' all bombed and drinkin'.,general_expletive,"01:08:32,745",False
92,1332,fucked,"This state trooper sees him, pulls him over. So my uncle's fucked basically.",insult,"01:09:10,223",False
92,1333,fuckin,"All of a sudden, 50 yards down the road, there's this huge fuckin' boom.",general_expletive,"01:09:24,530",False
92,1334,fuck,- How could he hear- - Shut the fuck up!,general_expletive,"01:09:42,675",False
92,1335,Fuck,"Statie says, ""Fuck you mean, 'What?'",insult,"01:10:15,838",False
92,1336,fuck,"I've been home all night with my kids. I don't know who the fuck you are.""",insult,"01:10:24,096",False
92,1337,fuckin,He was so fuckin'-,intensifier,"01:10:40,656",False
92,1338,fuckin,He was so fuckin' hammered he drove the wrong car home.,intensifier,"01:10:43,242",False
92,1339,fuckin,"The best part about it is, the fuckin' state trooper...",general_expletive,"01:10:45,787",False
92,1340,fuck,"All right, Chuck, what the fuck is the point of your story?",exclamation_shock,"01:10:55,506",False
92,1341,fuck,- You're givin' us a ride. - What the fuck do I look like to you?,insult,"01:12:56,973",False
92,1342,fuckin,There's more to life than a fuckin' Field's medal.,general_expletive,"01:17:23,696",False
92,1343,fuckin,"Yeah, it did, you arrogant fuckin' prick!",insult,"01:17:39,172",False
92,1344,fuck,I'm afraid? What am I afraid of? What the fuck am I afraid of?,exclamation_shock,"01:25:15,716",False
92,1345,fuck,"But fuck it, I want to give it a shot. At least I'm honest with you.",insult,"01:25:22,598",False
92,1346,fuckin,That I'm a fuckin' orphan?,general_expletive,"01:25:36,385",False
92,1347,fuckin,You don't want to hear I got fuckin' cigarettes put out on me when I was little.,insult,"01:25:40,660",False
92,1348,fuckin,- I didn't know that. - That this isn't fuckin' surgery.,general_expletive,"01:25:43,955",False
92,1349,motherfucker,"The motherfucker stabbed me. You don't want to hear that shit, Skylar!",compound_expletive,"01:25:46,416",False
92,1350,fuck,- I want to help you. - Help me? What the fuck?,insult,"01:25:51,797",False
92,1351,fuckin,"What do I got, a fuckin' sign on my back that says, ""Save me""?",exclamation_shock,"01:25:55,051",False
92,1352,fuckin,Don't bullshit me! Don't you fuckin' bullshit me!,insult,"01:26:03,979",False
92,1353,fuckin,Maybe I don't want to spend the rest of my fuckin' life explainin' shit to people.,exclamation_shock,"01:29:07,471",False
92,1354,fuckin,Do you have any fuckin' idea how easy this is? This is a fuckin' joke.,insult,"01:29:24,656",False
92,1355,fuckin,Do you have any fuckin' idea how easy this is? This is a fuckin' joke.,insult,"01:29:24,656",False
92,1356,fuckin,Because I wouldn't have to fuckin' sit here and watch you fumble around and fuck it up.,insult,"01:29:30,204",False
92,1357,fuck,Because I wouldn't have to fuckin' sit here and watch you fumble around and fuck it up.,insult,"01:29:30,204",False
92,1358,fuckin,"again, I'm gonna give you a fuckin' beatin'!",insult,"01:31:02,328",False
92,1359,fuckin,"Morgan, why don't you jerk off in your own fuckin' house. That's fuckin' filthy.",insult,"01:31:24,120",False
92,1360,fuckin,"Morgan, why don't you jerk off in your own fuckin' house. That's fuckin' filthy.",insult,"01:31:24,120",False
92,1361,fuckin,who likes to drink martinis and fuckin' play slalom with the icebergs.,general_expletive,"01:33:58,596",False
92,1362,fuckin,so he's walkin' to the fuckin' job interviews...,intensifier,"01:34:09,108",False
92,1363,fuck,"I figure, fuck it. While I'm at it, why not just shoot my buddy,",general_expletive,"01:34:26,669",False
92,1364,fuckin,"No, Chuckie's family. He'd lie down in fuckin' traffic for you.",insult,"01:34:55,138",False
92,1365,fuckin,technical college in the whole fuckin' world?,general_expletive,"01:36:40,337",False
92,1366,fuck,"- You're chuckin' me? - Yeah, get the fuck outta here.",insult,"01:37:17,857",False
92,1367,fuckin,"You're lecturin' me on life? Look at you, you fuckin' burnout.",insult,"01:37:30,412",False
92,1368,fuckin,- Dead. - That's right. She's fuckin' dead.,general_expletive,"01:37:39,297",False
92,1369,fuckin,She fuckin' dies and you just cash in your chips and you walk away?,insult,"01:37:41,508",False
92,1370,fuckin,You played a hand and you lost. You lost a big fuckin' hand.,insult,"01:37:46,410",False
92,1371,Fuck,- Fuck you. - You're the shepherd.,insult,"01:38:21,010",False
92,1372,fuckin,"Yeah, fuckin' sit in a room and do long division for the next 50 years.",general_expletive,"01:41:40,062",False
92,1373,fuckin,I'm gonna be a fuckin' lab rat.,general_expletive,"01:41:47,821",False
92,1374,fuckin,"I mean, I'm gonna fuckin' live here the rest of my life.",general_expletive,"01:41:55,621",False
92,1375,Fuckin,Fuckin' take 'em to Little League together up Foley Field.,general_expletive,"01:42:00,126",False
92,1376,fuckin,"still workin' construction, I'll fuckin' kill ya.",general_expletive,"01:42:16,060",False
92,1377,fuckin,That's not a threat. That's a fact. I'll fuckin' kill ya.,general_expletive,"01:42:18,438",False
92,1378,fuck,What the fuck are you talkin' about?,insult,"01:42:21,065",False
92,1379,fuckin,Why is it always this? I fuckin' owe it to myself to do this or that.,general_expletive,"01:42:26,572",False
92,1380,Fuck,"No, no, no. Fuck you. You don't owe it to yourself.",insult,"01:42:32,600",False
92,1381,fuckin,'Cause I'd do fuckin' anything to have what you got.,insult,"01:42:53,267",False
92,1382,fuckin,So would any of these fuckin' guys.,intensifier,"01:42:56,229",False
92,1383,fuckin,Hangin' around here is a fuckin' waste of your time.,general_expletive,"01:43:01,902",False
92,1384,fuckin,Why do you think he does that? You have any fuckin' clue why?,insult,"01:44:17,235",False
92,1385,fuck,I'm proud of what I do. It was a conscious choice. I didn't fuck up!,exclamation_shock,"01:45:37,323",False
92,1386,fuckin,Why are you still so fuckin' afraid of failure?,insult,"01:45:48,377",False
92,1387,fuckin,"Shove the medal up your fuckin' ass, all right?",general_expletive,"01:45:55,969",False
92,1388,fuck,He's a good kid! And I won't see you fuck him,insult,"01:46:16,199",False
92,1389,fuck,up like you're tryin' to fuck up me right now.,insult,"01:46:18,703",False
92,1390,fuckin,Mean fuckin' drunk.,general_expletive,"01:47:56,143",False
92,1391,fuck,"'Cause fuck him, that's why.",insult,"01:48:28,066",False
92,1392,fuck,- It's not your fault. - Don't fuck with me.,general_expletive,"01:49:44,275",False
92,1393,fuck,"Don't fuck with me, all right? Don't fuck with me, Sean, not you.",insult,"01:49:52,075",False
92,1394,fuck,"Don't fuck with me, all right? Don't fuck with me, Sean, not you.",insult,"01:49:52,075",False
92,1395,Fuck,"Fuck them, okay?",insult,"01:50:35,790",False
92,1396,Fuckin,- Fuckin' kid won't back down. - What are you sayin' about me?,insult,"01:55:02,667",False
92,1397,fuckin,Was I talkin' to you? None of your fuckin' business.,insult,"01:55:05,212",False
92,1398,motherfucker,"- Come on, motherfucker! - Who's first?",compound_expletive,"01:55:22,772",False
92,1399,fuckin,"I knew I wasn't gonna fuckin' drive you every day, so-",insult,"01:55:37,288",False
92,1400,fuckin,It's the ugliest fuckin' car I've ever seen in my life.,general_expletive,"01:55:56,518",False
92,1401,fuckin,"Yeah, I have a fuckin' job, too, brother.",general_expletive,"01:56:11,743",False
92,1402,fucked,"- Yeah, had one. Now I'm fucked again. - So what is it?",intensifier,"01:56:18,417",False
92,1403,fuckin,- A lawn mower? What do ya got? - It's a straight fuckin' six.,exclamation_shock,"01:56:20,711",False
93,1428,fuck,"Do you understand me, you crazy fuck?",insult,"00:14:00,401",False
93,1429,Fucking,Fucking HMO bastard pieces of shit!,exclamation_shock,"00:54:25,447",False
93,1430,fucking,Hold fucking...,general_expletive,"01:11:41,154",False
94,1404,fucking,Down. Get your fucking head down.,insult,"00:10:23,164",False
94,1405,fuck,"- Yeah, and fuck your mother. - Fuck you.",insult,"00:15:45,528",False
94,1406,Fuck,"- Yeah, and fuck your mother. - Fuck you.",insult,"00:15:45,528",False
94,1407,fuck,...Bud White will fuck you for this if it takes him the rest of his life.,insult,"00:22:36,188",False
94,1408,fucking,Jesus fucking Christ.,exclamation_shock,"00:40:33,139",False
94,1409,fucking,"Miss Bracken, don't ever try to fucking bribe me or threaten me...",general_expletive,"00:44:08,729",False
94,1410,fucking,Maybe I'm just fucking curious.,general_expletive,"00:44:24,745",False
94,1411,fuck,"- You say ""fuck"" a lot. - You fuck for money.",insult,"00:44:26,873",False
94,1412,fuck,"- You say ""fuck"" a lot. - You fuck for money.",insult,"00:44:26,873",False
94,1413,fucking,Until 19-fucking-70.,general_expletive,"00:46:36,210",False
94,1414,Fuck,"- Fuck you, Vincennes. This is our collar. - Quiet.",insult,"00:48:38,999",False
94,1415,fucking,Louis gave it up for fucking candy bars. He ain't got the sense of a goddamn dog.,general_expletive,"00:52:06,790",False
94,1416,fuck,"Ty and Louis fuck with that shit, not me.",exclamation_shock,"00:52:41,533",False
94,1417,fuck,Get the fuck away from me.,general_expletive,"00:59:11,423",False
94,1418,fuck,I'm getting him to fuck the DA for 100 bucks.,insult,"01:08:53,004",False
94,1419,fuck,...Pierce also taught me how to fuck.,general_expletive,"01:34:54,647",False
